RENTREE SCOLAIRE;NIVEAU GEOGRAPHIQUE;LIBELLE GEOGRAPHIQUE;NIVEAU D'ENSEIGNEMENT;CLASSE;SECTEUR D'ENSEIGNEMENT;CONTRAT DE L'ETABLISSEMENT;NOMBRE D'ELEVES
2016;REGION;CORSE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;1
2016;REGION;CORSE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;141
2016;REGION;CORSE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;3139
2016;REGION;CORSE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;2
2016;REGION;CORSE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;125
2016;REGION;CORSE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;2974
2016;REGION;CORSE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;1
2016;REGION;CORSE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;148
2016;REGION;CORSE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;3058
2016;REGION;CORSE;ULIS;ULIS;PUBLIC;PUBLIC;208
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;38
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;390
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;5881
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;129
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;3278
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;57661
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;125
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;3447
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;59654
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;121
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;3575
2016;REGION;GRAND-EST;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;61200
2016;REGION;GRAND-EST;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;185
2016;REGION;GRAND-EST;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;4526
2016;REGION;GRAND-EST;ELEMENTAIRE;CP;PUBLIC;PUBLIC;61586
2016;REGION;GRAND-EST;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;152
2016;REGION;GRAND-EST;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;4685
2016;REGION;GRAND-EST;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;60781
2016;REGION;GRAND-EST;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;140
2016;REGION;GRAND-EST;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;4860
2016;REGION;GRAND-EST;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;61176
2016;REGION;GRAND-EST;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;115
2016;REGION;GRAND-EST;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;4975
2016;REGION;GRAND-EST;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;59900
2016;REGION;GRAND-EST;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;127
2016;REGION;GRAND-EST;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;5395
2016;REGION;GRAND-EST;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;59960
2016;REGION;GRAND-EST;ULIS;ULIS;PRIVE;SOUS CONTRAT;97
2016;REGION;GRAND-EST;ULIS;ULIS;PUBLIC;PUBLIC;4528
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;153
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;81
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;934
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;225
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;478
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;4749
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;162
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;509
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;5009
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;169
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;544
2016;REGION;GUADELOUPE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;5176
2016;REGION;GUADELOUPE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;167
2016;REGION;GUADELOUPE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;700
2016;REGION;GUADELOUPE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;5221
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;155
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;690
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;5446
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;144
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;664
2016;REGION;GUADELOUPE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;5621
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;118
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;688
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;5827
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;110
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;691
2016;REGION;GUADELOUPE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;5976
2016;REGION;GUADELOUPE;ULIS;ULIS;PRIVE;SOUS CONTRAT;12
2016;REGION;GUADELOUPE;ULIS;ULIS;PUBLIC;PUBLIC;394
2016;REGION;GUYANE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;28
2016;REGION;GUYANE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;114
2016;REGION;GUYANE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;301
2016;REGION;GUYANE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;4216
2016;REGION;GUYANE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;277
2016;REGION;GUYANE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;5049
2016;REGION;GUYANE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;277
2016;REGION;GUYANE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;5174
2016;REGION;GUYANE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;399
2016;REGION;GUYANE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;5148
2016;REGION;GUYANE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;439
2016;REGION;GUYANE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;5249
2016;REGION;GUYANE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;395
2016;REGION;GUYANE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;5306
2016;REGION;GUYANE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;411
2016;REGION;GUYANE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;5177
2016;REGION;GUYANE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;419
2016;REGION;GUYANE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;5208
2016;REGION;GUYANE;ULIS;ULIS;PUBLIC;PUBLIC;482
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;16
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;2961
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;17734
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;79
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;11304
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;64906
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;84
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;11449
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;67219
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;94
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;11799
2016;REGION;HAUTS-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;69156
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;150
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;12854
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;68497
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;158
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;12716
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;66972
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;169
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;12988
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;67673
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;165
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;13139
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;66231
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;142
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;13307
2016;REGION;HAUTS-DE-FRANCE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;65374
2016;REGION;HAUTS-DE-FRANCE;ULIS;ULIS;PRIVE;SOUS CONTRAT;405
2016;REGION;HAUTS-DE-FRANCE;ULIS;ULIS;PUBLIC;PUBLIC;5932
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;751
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;755
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;6343
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;1450
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;9643
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;152300
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;1504
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;10350
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;153853
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;1202
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;10730
2016;REGION;ILE-DE-FRANCE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;154494
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;1479
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;14772
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;152342
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;1406
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;15328
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;148101
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;1293
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;15633
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;145850
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;1246
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;16153
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;142620
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;1095
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;16789
2016;REGION;ILE-DE-FRANCE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;141346
2016;REGION;ILE-DE-FRANCE;ULIS;ULIS;PRIVE;HORS CONTRAT;7
2016;REGION;ILE-DE-FRANCE;ULIS;ULIS;PRIVE;SOUS CONTRAT;390
2016;REGION;ILE-DE-FRANCE;ULIS;ULIS;PUBLIC;PUBLIC;6214
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;19
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;1779
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;1115
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;12394
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;1151
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;12985
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;1126
2016;REGION;LA-REUNION;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;13027
2016;REGION;LA-REUNION;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;1180
2016;REGION;LA-REUNION;ELEMENTAIRE;CP;PUBLIC;PUBLIC;13275
2016;REGION;LA-REUNION;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;1247
2016;REGION;LA-REUNION;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;13319
2016;REGION;LA-REUNION;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;1248
2016;REGION;LA-REUNION;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;14003
2016;REGION;LA-REUNION;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;1231
2016;REGION;LA-REUNION;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;13688
2016;REGION;LA-REUNION;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;1251
2016;REGION;LA-REUNION;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;13458
2016;REGION;LA-REUNION;ULIS;ULIS;PRIVE;SOUS CONTRAT;17
2016;REGION;LA-REUNION;ULIS;ULIS;PUBLIC;PUBLIC;1145
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;94
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;35
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;1243
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;90
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;226
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;3703
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;94
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;244
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;3904
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;55
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;306
2016;REGION;MARTINIQUE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;3888
2016;REGION;MARTINIQUE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;35
2016;REGION;MARTINIQUE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;457
2016;REGION;MARTINIQUE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;4076
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;44
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;470
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;4276
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;46
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;500
2016;REGION;MARTINIQUE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;4390
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;51
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;501
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;4312
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;42
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;494
2016;REGION;MARTINIQUE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;4346
2016;REGION;MARTINIQUE;ULIS;ULIS;PUBLIC;PUBLIC;292
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;116
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;182
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;381
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;3581
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;368
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;6063
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;349
2016;REGION;MAYOTTE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;6610
2016;REGION;MAYOTTE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;369
2016;REGION;MAYOTTE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;7029
2016;REGION;MAYOTTE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;332
2016;REGION;MAYOTTE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;7442
2016;REGION;MAYOTTE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;295
2016;REGION;MAYOTTE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;7370
2016;REGION;MAYOTTE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;287
2016;REGION;MAYOTTE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;7080
2016;REGION;MAYOTTE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;282
2016;REGION;MAYOTTE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;6950
2016;REGION;MAYOTTE;ULIS;ULIS;PUBLIC;PUBLIC;260
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;12
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;774
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;3350
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;32
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;4091
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;33754
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;33
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;4422
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;35585
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;27
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;4452
2016;REGION;NORMANDIE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;36447
2016;REGION;NORMANDIE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;45
2016;REGION;NORMANDIE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;5017
2016;REGION;NORMANDIE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;36281
2016;REGION;NORMANDIE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;42
2016;REGION;NORMANDIE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;5196
2016;REGION;NORMANDIE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;35946
2016;REGION;NORMANDIE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;53
2016;REGION;NORMANDIE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;5338
2016;REGION;NORMANDIE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;35882
2016;REGION;NORMANDIE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;37
2016;REGION;NORMANDIE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;5568
2016;REGION;NORMANDIE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;35315
2016;REGION;NORMANDIE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;28
2016;REGION;NORMANDIE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;5645
2016;REGION;NORMANDIE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;35198
2016;REGION;NORMANDIE;ULIS;ULIS;PRIVE;SOUS CONTRAT;63
2016;REGION;NORMANDIE;ULIS;ULIS;PUBLIC;PUBLIC;2444
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;74
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;1263
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;4510
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;180
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;5785
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;53451
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;204
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;5917
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;56142
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;182
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;6081
2016;REGION;NOUVELLE-AQUITAINE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;58034
2016;REGION;NOUVELLE-AQUITAINE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;186
2016;REGION;NOUVELLE-AQUITAINE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;6873
2016;REGION;NOUVELLE-AQUITAINE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;59051
